format,row_no,brief_id,title,role,industry,jtbd,execution_status,session_id,session_url,share_status,share_id,share_url,missing_fields,repair_action
html,54,ce98f261-f9e4-4c9e-963d-f9ad05c8d580,Which prior-art fields create the most significant patent risks for software-defined vehicles?,in_house_ip_legal,automotive,"[""prior_art""]",completed,sess_db09b95cd14c4071,https://eureka.patsnap.com/ai-search/sess_db09b95cd14c4071?from=rd-home&start_from=eureka_landingpage,submission_unknown,,,share_url,retry_share_only
html,3169,e1d60c07-57ad-4be7-9b1c-7fcbc5bcf255,Can a material design direction warrant further development when characterization results disagree?,rd_engineer,materials,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3170,dd451331-9d46-4971-9af0-563717510d33,When is material substitution technically feasible within existing product-design requirements?,rd_engineer,materials,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3171,5934c636-1142-49c5-870c-ecbfea147cda,Which AI applications can help translate functional needs into material design requirements?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3172,b11dd3c2-5f89-4545-b30b-c2ef9dfb490a,Which AI applications can help engineers extract material-selection evidence from technical literature and datasets?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3173,f5fd4f9b-7b28-4362-994c-ed87ad7af0c6,Which AI applications can generate candidate material designs from target properties?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3174,5e8fc3cd-f4a1-4686-aef0-da391ecec60d,Which AI applications can help identify material design options that balance competing requirements?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3175,2e51ac5d-c97f-4e97-9759-26417daa7485,Which AI applications can reduce the computational effort needed to screen material designs?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3176,8a8d7291-3b16-49c1-8184-646e0b73a548,Which AI applications can support material design decisions when relevant property data are limited?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3177,ee6b6534-4ae2-481e-9fd3-b946adfa81b4,Which AI applications can help engineers account for prediction uncertainty when selecting material designs?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3178,7e783215-012d-4b62-aa47-72bc6d4c0e64,Which AI applications can help connect material characteristics across scales to design-relevant properties?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3180,2e9c309c-5d25-4272-9bd5-ae58668c4c89,Which AI applications can help screen material designs for manufacturability during early design decisions?,rd_engineer,materials,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3181,fb85054e-1f14-43e6-8c34-c5df585189e9,Which trends in intelligent functionality are shaping medical device product design?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3182,a28cbe84-b24b-4fd1-afa4-4bf6bda6882d,What emerging approaches to usability and accessibility are influencing medical device design?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3183,cf2f6a45-2289-4afb-879d-143dc8364007,Which interoperability trends are influencing medical device architecture and interface design?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3184,9a028c50-65d5-4a5e-abc4-ee388d1f9cff,What recent advances in energy efficiency are opening new design possibilities for medical devices?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3185,4a3974b3-4477-453e-a0ef-c53185370f44,Which emerging design approaches aim to improve medical device safety and reliability?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3186,11dfdb19-39f2-4c43-83fa-21787f21eb9b,What trends in personalization and configurability are shaping medical device product design?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3187,546af3bc-f2ad-48d6-9ce8-42fa1649151c,Which sustainability-focused technology trends are influencing medical device lifecycle design?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3188,527f2479-1bfd-4609-97aa-c6e4046ae604,What advances in modeling and simulation are changing how medical device design options are evaluated?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3189,dd104868-bf7e-4bb5-b2f2-be35d69cd14a,"Which medical device design trends address trade-offs among functionality, size, and complexity?",rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3190,f5ab88c2-3c53-487f-a04d-1ae8bb104db1,Which materials-related research trends are expanding design options across the medical device industry?,rd_engineer,medical_devices,"[""existing_technologies""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3191,229717de-06e7-4dc4-a585-be20cbf5deea,Which research tasks could help map changing priorities across the medical device industry's major technology fields?,rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3192,05dfaeb5-74b0-4ea3-975b-c2f084743995,"What trend-scanning tasks could help distinguish emerging, developing, and mature technologies across medical devices?",rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3193,9491f41a-f893-4aa5-907b-fcbffa026049,Which research options could reveal how application needs are reshaping technology directions across medical devices?,rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3194,5acc0449-9686-47e3-822e-315cdf9aa9b5,What research tasks could track convergence between technology fields across the medical device industry?,rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3195,f93492e0-c93a-4cde-a3d4-a4b653108a50,Which trend-research tasks could clarify changing technical challenges and improvement directions across medical devices?,rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3196,9439eb82-e188-4a41-b2c0-85f2f1a6994e,What research options could track how technologies progress from early research toward practical use across medical devices?,rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3197,e93fe04c-2853-4ab9-913d-0dd4a184d715,Which research tasks could map changing manufacturing and scale-up technology directions across the medical device industry?,rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3198,c4596ef6-17c2-4a6b-a24f-fcf2dbc70434,What trend-scanning tasks could clarify evolving integration and interoperability research across medical devices?,rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3199,8206d5fe-b2e8-49e5-ac44-b7acbfc24457,Which research options could reveal changing reliability and lifecycle technology priorities across medical devices?,rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3200,eec56224-0091-464e-930f-061c3e47a540,"What research tasks could compare signals of emerging medical device technologies across publications, patents, and public reports?",rd_engineer,medical_devices,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3201,34adafa8-5273-4fd8-8066-598028e5f111,What prior-art risks should be assessed when defining technical distinctions for medical device inventions?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3202,4b112937-cf23-405f-bb72-a2d89ce1dc00,What freedom-to-operate risks should be assessed before advancing medical device invention concepts?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3203,7a6198dc-268a-4639-9d36-28ab9db93105,What IP risks arise from the timing of technical disclosures during medical device invention development?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3204,f0ebc81f-26d9-4447-bade-67c24a543e6b,What inventorship and ownership risks should be assessed in medical device invention records?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3205,43b5797c-7472-4dae-a1b8-e160688ae9e7,What IP risks should be assessed when third-party technical inputs inform medical device inventions?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3206,b53d1b44-9133-40f3-8129-0978f09c94e1,What residual patent risks should be assessed when considering design-arounds for medical device inventions?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3207,6eb60f93-c3ad-450e-a3c3-15b5d0f010a8,What IP protection gaps can emerge as medical device invention concepts evolve into prototypes?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3208,6bba29e2-e811-4094-ada2-1d75f3a47e05,How can gaps in patent visibility create IP risk for medical device invention development?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3209,374b73cc-1750-4dda-a6f4-804b98044060,What IP risks should be weighed when considering trade-secret protection for medical device inventions?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3210,8c83bd4b-59ea-4912-bb51-08ed1f4e0168,What patent risks should be assessed when technical standards influence medical device invention concepts?,rd_engineer,medical_devices,"[""patent_ip_risk""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3211,844bca10-6cc6-4bf0-ba2d-0bed61e6b46f,Where could AI help uncover unmet user needs that inspire new medical device concepts?,rd_engineer,medical_devices,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3212,d99e694a-e2d9-49dc-ab45-3272b41bdb31,Which AI applications could help designers explore alternative functions for new medical device concepts?,rd_engineer,medical_devices,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3213,05cc70f2-9a74-499b-8a9b-c5a1290db839,Which AI applications could improve the quality of data captured by medical devices?,rd_engineer,medical_devices,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3214,790a8c2f-0d22-42d3-b55b-833d8619514e,Where could AI turn multiple sources of medical device data into useful new interpretation functions?,rd_engineer,medical_devices,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
html,3215,a66ae7c6-280f-493d-9f57-80778de16ca8,Which AI applications could help medical device functions adapt to individual user needs?,rd_engineer,medical_devices,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
