input,generated_prompt,session_url,share_url,title,categories,keywords,description,role,industry,jtbd,date,sub_industry
,"请据《Naphtha Reforming vs Alkylation: Hydrogen and Octane》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:chemical/specialty_chemicals；任务:evaluate_r_and_d_directions,identify_innovation_opportunities；关键词:reforming、hydrogen、naphtha、Naphtha Reforming、Alkylation Hydrogen。概述:本文比较reforming、hydrogen、naphtha在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,Naphtha Reforming vs Alkylation: Hydrogen and Octane,"[""competitor_analysis""]","[""reforming"", ""hydrogen"", ""naphtha"", ""Naphtha Reforming"", ""Alkylation Hydrogen"", ""Octane"", ""naphtha transforms crude oil"", ""high-value fuels""]",本文比较reforming、hydrogen、naphtha在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。,innovation_product_strategy,chemical,"[""evaluate_r_and_d_directions"", ""identify_innovation_opportunities""]",2026-09-08,"[""specialty_chemicals""]"
,"请据《How to Manage Naphtha Feed Variability in Reformers》生成结构化报告。分类:scout_report；对象:rd_engineer_inventor；行业:chemical/specialty_chemicals；任务:find_technical_solutions,assess_technical_feasibility；关键词:naphtha、Manage Naphtha Feed Variability、Reformers、reforming、naphtha reforming transforms low-octane。概述:本文梳理naphtha、Manage Naphtha Feed Variability、Reformers的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,How to Manage Naphtha Feed Variability in Reformers,"[""scout_report""]","[""naphtha"", ""Manage Naphtha Feed Variability"", ""Reformers"", ""reforming"", ""naphtha reforming transforms low-octane"", ""reforming transforms low-octane fractions"", ""high-octane reformate"", ""superior gasoline blending""]",本文梳理naphtha、Manage Naphtha Feed Variability、Reformers的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。,rd_engineer_inventor,chemical,"[""find_technical_solutions"", ""assess_technical_feasibility""]",2026-09-08,"[""specialty_chemicals""]"
,"请据《Quantify Hydrophobic Sealant Aging Under Chemical Exposure》生成结构化报告。分类:scout_report；对象:rd_engineer_inventor；行业:chemical/specialty_chemicals；任务:find_technical_solutions,assess_technical_feasibility；关键词:chemical exposure、chemical、Hydrophobic Sealant Aging、automotive、hydrophobic sealants revolutionize aerospace。概述:本文梳理chemical exposure、chemical、Hydrophobic Sealant Aging的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,Quantify Hydrophobic Sealant Aging Under Chemical Exposure,"[""scout_report""]","[""chemical exposure"", ""chemical"", ""Hydrophobic Sealant Aging"", ""automotive"", ""hydrophobic sealants revolutionize aerospace"", ""sealants revolutionize aerospace automotive"", ""electronics industries"", ""cutting-edge""]",本文梳理chemical exposure、chemical、Hydrophobic Sealant Aging的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。,rd_engineer_inventor,chemical,"[""find_technical_solutions"", ""assess_technical_feasibility""]",2026-09-08,"[""specialty_chemicals""]"
,"请据《Trimble, Inc.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:construction/infrastructure；任务:track_technologies_and_competitors；关键词:Trimble, Inc、infrastructure、construction、agriculture、technical research。概述:本文概述Trimble, Inc.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,"Trimble, Inc.","[""competitor_analysis""]","[""Trimble, Inc"", ""infrastructure"", ""construction"", ""agriculture"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]","本文概述Trimble, Inc.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。",innovation_product_strategy,construction,"[""track_technologies_and_competitors""]",2026-09-08,"[""infrastructure""]"
,"请据《Nittetsu Mining Co., Ltd.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:construction/building_materials；任务:track_technologies_and_competitors；关键词:Nittetsu Mining Co., Ltd、renewable energy、construction、concrete、cement。概述:本文概述Nittetsu Mining Co., Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,"Nittetsu Mining Co., Ltd.","[""competitor_analysis""]","[""Nittetsu Mining Co., Ltd"", ""renewable energy"", ""construction"", ""concrete"", ""cement"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]","本文概述Nittetsu Mining Co., Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。",innovation_product_strategy,construction,"[""track_technologies_and_competitors""]",2026-09-08,"[""building_materials""]"
,"请据《Schneider Electric USA, Inc.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:construction/infrastructure；任务:track_technologies_and_competitors；关键词:Schneider Electric USA, Inc、infrastructure、software、technical research、patent portfolio。概述:本文概述Schneider Electric USA, Inc.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,"Schneider Electric USA, Inc.","[""competitor_analysis""]","[""Schneider Electric USA, Inc"", ""infrastructure"", ""software"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]","本文概述Schneider Electric USA, Inc.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。",innovation_product_strategy,construction,"[""track_technologies_and_competitors""]",2026-09-08,"[""infrastructure""]"
,请据《Infosys Ltd.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:construction/building_materials；任务:track_technologies_and_competitors；关键词:Infosys Ltd、building、technical research、patent portfolio、competitor monitoring。概述:本文概述Infosys Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。,,,Infosys Ltd.,"[""competitor_analysis""]","[""Infosys Ltd"", ""building"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]",本文概述Infosys Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。,innovation_product_strategy,construction,"[""track_technologies_and_competitors""]",2026-09-08,"[""building_materials""]"
,"请据《How sodium silicate enhances waterproofing solutions?》生成结构化报告。分类:scout_report；对象:researcher_scientist；行业:construction/building_materials；任务:explore_new_research_fields,track_research_trends；关键词:sodium silicate、waterproofing、sodium silicate enhances waterproofing、construction、enduring power。概述:本文梳理sodium silicate、waterproofing、sodium silicate enhances waterproofing的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,How sodium silicate enhances waterproofing solutions?,"[""scout_report""]","[""sodium silicate"", ""waterproofing"", ""sodium silicate enhances waterproofing"", ""construction"", ""enduring power"", ""history eco-friendly nature"", ""innovative""]",本文梳理sodium silicate、waterproofing、sodium silicate enhances waterproofing的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。,researcher_scientist,construction,"[""explore_new_research_fields"", ""track_research_trends""]",2025-08-21,"[""building_materials""]"
,"请据《Distillation Column Troubleshooting: Flooding, Weeping, And Tray Damage》生成结构化报告。分类:risk_watch；对象:rd_engineer_inventor；行业:construction/construction_methods；任务:find_technical_solutions,assess_technical_feasibility；关键词:column、Distillation Column Troubleshooting Flooding、Column Troubleshooting Flooding Weeping、Tray Damage、energy efficiency。概述:本文分析column、Distillation Column Troubleshooting Flooding、Column Troubleshooting Flooding Weeping的失效机理、风险来源与控制方法，并给出检测或验证要点，为降低研发和应用风险提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,"Distillation Column Troubleshooting: Flooding, Weeping, And Tray Damage","[""risk_watch""]","[""column"", ""Distillation Column Troubleshooting Flooding"", ""Column Troubleshooting Flooding Weeping"", ""Tray Damage"", ""energy efficiency"", ""reliability"", ""Exploring distillation"", ""evolution""]",本文分析column、Distillation Column Troubleshooting Flooding、Column Troubleshooting Flooding Weeping的失效机理、风险来源与控制方法，并给出检测或验证要点，为降低研发和应用风险提供参考。,rd_engineer_inventor,construction,"[""find_technical_solutions"", ""assess_technical_feasibility""]",2025-08-22,"[""construction_methods""]"
,"请据《Compare Transverse Steel vs Axial Studs for Punching Shear》生成结构化报告。分类:opportunity_brief；对象:innovation_product_strategy；行业:construction/construction_methods；任务:evaluate_r_and_d_directions,identify_innovation_opportunities；关键词:punching shear、steel、Transverse Steel、Axial Studs、risk controls。概述:本文比较punching shear、steel、Transverse Steel在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",,,Compare Transverse Steel vs Axial Studs for Punching Shear,"[""opportunity_brief""]","[""punching shear"", ""steel"", ""Transverse Steel"", ""Axial Studs"", ""risk controls""]",本文比较punching shear、steel、Transverse Steel在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。,innovation_product_strategy,construction,"[""evaluate_r_and_d_directions"", ""identify_innovation_opportunities""]",2026-09-08,"[""construction_methods""]"
